STATION_ID,ABBREVIATION,FUNCTION,YEAR,MONTH,DECADE,VALUE
RIZO99MS,HATMX,MAX,2009,5,0,26.3
RIZO99MS,HATMX,MAX,2009,6,0,28.2
RIZO99MS,HATMX,MAX,2009,7,0,27.2
RIZO99MS,HATMX,MAX,2009,8,0,24.2
RIZO99MS,HATMX,MAX,2009,9,0,23.1
RIZO99MS,HATMX,MAX,2009,10,0,11.9
RIZO99MS,HATMX,MAX,2009,11,0,9.3
RIZO99MS,HATMX,MAX,2009,12,0, 
RIZO99MS,HATMX,MAX,2010,1,0,-2.1
RIZO99MS,HATMX,MAX,2010,2,0,2.3
RIZO99MS,HATMX,MAX,2010,3,0,14.8
RIZO99MS,HATMX,MAX,2010,4,0,17.7
RIZO99MS,HATMX,MAX,2010,5,0,26.5
RIZO99MS,HATMX,MAX,2010,6,0,26.5
RIZO99MS,HATMX,MAX,2010,7,0,32.5
RIZO99MS,HATMX,MAX,2010,8,0, 
RIZO99MS,HATMX,MAX,2010,9,0,20.3
RIZO99MS,HATMX,MAX,2010,10,0,13.7
RIZO99MS,HATMX,MAX,2010,11,0,10.4
RIZO99MS,HATMX,MAX,2010,12,0,-0.5
RIZO99MS,HATMX,MAX,2011,1,0,3.5
RIZO99MS,HATMX,MAX,2011,2,0,2.5
RIZO99MS,HATMX,MAX,2011,3,0,9.8
RIZO99MS,HATMX,MAX,2011,4,0,22
RIZO99MS,HATMX,MAX,2011,5,0,26
RIZO99MS,HATMX,MAX,2011,6,0, 
RIZO99MS,HATMX,MAX,2011,7,0,30.7
RIZO99MS,HATMX,MAX,2011,8,0,27.2
RIZO99MS,HATMX,MAX,2011,9,0,20.7
RIZO99MS,HATMX,MAX,2011,10,0,15.7
RIZO99MS,HATMX,MAX,2011,11,0,11.1
RIZO99MS,HATMX,MAX,2011,12,0,8.8
RIZO99MS,HATMX,MAX,2012,1,0,4.8
RIZO99MS,HATMX,MAX,2012,2,0,2.4
RIZO99MS,HATMX,MAX,2012,3,0,11.2
RIZO99MS,HATMX,MAX,2012,4,0,22.6
RIZO99MS,HATMX,MAX,2012,5,0,23.6
RIZO99MS,HATMX,MAX,2012,6,0,22.8
RIZO99MS,HATMX,MAX,2012,7,0,31.4
RIZO99MS,HATMX,MAX,2012,8,0,26.4
RIZO99MS,HATMX,MAX,2012,9,0,22.2
RIZO99MS,HATMX,MAX,2012,10,0, 
RIZO99MS,HATMX,MAX,2012,11,0, 
RIZO99MS,HATMX,MAX,2012,12,0,2.7
RIZO99MS,HATMX,MAX,2013,1,0,3.2
RIZO99MS,HATMX,MAX,2013,2,0,4.4
RIZO99MS,HATMX,MAX,2013,3,0,8.4
RIZO99MS,HATMX,MAX,2013,4,0,16.4
RIZO99MS,HATMX,MAX,2013,5,0,29.1
RIZO99MS,HATMX,MAX,2013,6,0,30.1
RIZO99MS,HATMX,MAX,2013,7,0,29.4
RIZO99MS,HATMX,MAX,2013,8,0,30.7
RIZO99MS,HATMX,MAX,2013,9,0,22
RIZO99MS,HATMX,MAX,2013,10,0,14
RIZO99MS,HATMX,MAX,2013,11,0,8.9
RIZO99MS,HATMX,MAX,2013,12,0, 
RIZO99MS,HATMX,MAX,2014,1,0,6.9
RIZO99MS,HATMX,MAX,2014,2,0,7.8
RIZO99MS,HATMX,MAX,2014,3,0,14.3
RIZO99MS,HATMX,MAX,2014,4,0,22.7
RIZO99MS,HATMX,MAX,2014,5,0,28.6
RIZO99MS,HATMX,MAX,2014,6,0,27.3
RIZO99MS,HATMX,MAX,2014,7,0,30.7
RIZO99MS,HATMX,MAX,2014,8,0,31.3
RIZO99MS,HATMX,MAX,2014,9,0,22.6
RIZO99MS,HATMX,MAX,2014,10,0,15.9
RIZO99MS,HATMX,MAX,2014,11,0,10.9
RIZO99MS,HATMX,MAX,2014,12,0,7
RIZO99MS,HATMX,MAX,2015,1,0,4.8
RIZO99MS,HATMX,MAX,2015,2,0,5.7
RIZO99MS,HATMX,MAX,2015,3,0,12.8
RIZO99MS,HATMX,MAX,2015,4,0,19.3
RIZO99MS,HATMX,MAX,2015,5,0,19.8
RIZO99MS,HATMX,MAX,2015,6,0,25.5
RIZO99MS,HATMX,MAX,2015,7,0,28.1
RIZO99MS,HATMX,MAX,2015,8,0,31
RIZO99MS,HATMX,MAX,2015,9,0,23.2
RIZO99MS,HATMX,MAX,2015,10,0,17.5
RIZO99MS,HATMX,MAX,2015,11,0,10.1
RIZO99MS,HATMX,MAX,2015,12,0, 
RIZO99MS,HATMX,MAX,2016,1,0,6.2
RIZO99MS,HATMX,MAX,2016,2,0, 
RIZO99MS,HATMX,MAX,2016,3,0,11.7
RIZO99MS,HATMX,MAX,2016,4,0,18
RIZO99MS,HATMX,MAX,2016,5,0,27.9
RIZO99MS,HATMX,MAX,2016,6,0,31.3
RIZO99MS,HATMX,MAX,2016,7,0,27.8
RIZO99MS,HATMX,MAX,2016,8,0,25.2
RIZO99MS,HATMX,MAX,2016,9,0,24
RIZO99MS,HATMX,MAX,2016,10,0,15.7
RIZO99MS,HATMX,MAX,2016,11,0,7.1
RIZO99MS,HATMX,MAX,2016,12,0,7
RIZO99MS,HATMX,MAX,2017,1,0,5.4
RIZO99MS,HATMX,MAX,2017,2,0,6.9
RIZO99MS,HATMX,MAX,2017,3,0,8.8
RIZO99MS,HATMX,MAX,2017,4,0,16.5
RIZO99MS,HATMX,MAX,2017,5,0,25.8
RIZO99MS,HATMX,MAX,2017,6,0, 
RIZO99MS,HATMX,MAX,2017,7,0,26
RIZO99MS,HATMX,MAX,2017,8,0, 
RIZO99MS,HATMX,MAX,2017,9,0,21.1
RIZO99MS,HATMX,MAX,2017,10,0,13.8
RIZO99MS,HATMX,MAX,2017,11,0,8.2
RIZO99MS,HATMX,MAX,2017,12,0,5.1
RIZO99MS,HATMX,MAX,2018,1,0,5.7
RIZO99MS,HATMX,MAX,2018,2,0,0.5
RIZO99MS,HATMX,MAX,2018,3,0,5.8
RIZO99MS,HATMX,MAX,2018,4,0,21.5
RIZO99MS,HATMX,MAX,2018,5,0,27.6
RIZO99MS,HATMX,MAX,2018,6,0,27.2
RIZO99MS,HATMX,MAX,2018,7,0,31.4
RIZO99MS,HATMX,MAX,2018,8,0,30.5
RIZO99MS,HATMX,MAX,2018,9,0,25.8
RIZO99MS,HATMX,MAX,2018,10,0, 
RIZO99MS,HATMX,MAX,2018,11,0, 
RIZO99MS,HATMX,MAX,2018,12,0, 
RIZO99MS,HATMX,MAX,2019,1,0, 
RIZO99MS,HATMX,MAX,2019,2,0,6.5
RIZO99MS,HATMX,MAX,2019,3,0,12.7
RIZO99MS,HATMX,MAX,2019,4,0,24.6
RIZO99MS,HATMX,MAX,2019,5,0,27.4
RIZO99MS,HATMX,MAX,2019,6,0, 
RIZO99MS,HATMX,MAX,2019,7,0,29.3
RIZO99MS,HATMX,MAX,2019,8,0, 
RIZO99MS,HATMX,MAX,2019,9,0,25.1
RIZO99MS,HATMX,MAX,2019,10,0, 
RIZO99MS,HATMX,MAX,2019,11,0,10.8
RIZO99MS,HATMX,MAX,2019,12,0, 
RIZO99MS,HATMX,MAX,2020,1,0, 
RIZO99MS,HATMX,MAX,2020,2,0,9.3
RIZO99MS,HATMX,MAX,2020,3,0,13.8
RIZO99MS,HATMX,MAX,2020,4,0,19.4
RIZO99MS,HATMX,MAX,2020,5,0,20.2
RIZO99MS,HATMX,MAX,2020,6,0,29.6
RIZO99MS,HATMX,MAX,2020,7,0,27.1
RIZO99MS,HATMX,MAX,2020,8,0,26.4
RIZO99MS,HATMX,MAX,2020,9,0,23.7
RIZO99MS,HATMX,MAX,2020,10,0, 
RIZO99MS,HATMX,MAX,2020,11,0, 
RIZO99MS,HATMX,MAX,2020,12,0,4.8
RIZO99MS,HATMX,MAX,2021,1,0,3.6
RIZO99MS,HATMX,MAX,2021,2,0,7.5
RIZO99MS,HATMX,MAX,2021,3,0,12.9
RIZO99MS,HATMX,MAX,2021,4,0,17.6
RIZO99MS,HATMX,MAX,2021,5,0,24.2
RIZO99MS,HATMX,MAX,2021,6,0, 
RIZO99MS,HATMX,MAX,2021,7,0,31.8
RIZO99MS,HATMX,MAX,2021,8,0,23.3
RIZO99MS,HATMX,MAX,2021,9,0,23.6
RIZO99MS,HATMX,MAX,2021,10,0, 
RIZO99MS,HATMX,MAX,2021,11,0,10
RIZO99MS,HATMX,MAX,2021,12,0,5.2
RIZO99MS,HATMX,MAX,2022,1,0,4.2
RIZO99MS,HATMX,MAX,2022,2,0,4.8
RIZO99MS,HATMX,MAX,2022,3,0,11.9
RIZO99MS,HATMX,MAX,2022,4,0,17
RIZO99MS,HATMX,MAX,2022,5,0,21.3
RIZO99MS,HATMX,MAX,2022,6,0,30.6
RIZO99MS,HATMX,MAX,2022,7,0, 
RIZO99MS,HATMX,MAX,2022,8,0,29.9
RIZO99MS,HATMX,MAX,2022,9,0, 
RIZO99MS,HATMX,MAX,2022,10,0,14.4
RIZO99MS,HATMX,MAX,2022,11,0,12.7
RIZO99MS,HATMX,MAX,2022,12,0,4.2
RIZO99MS,HATMX,MAX,2023,1,0,7.7
RIZO99MS,HATMX,MAX,2023,2,0,4.4
RIZO99MS,HATMX,MAX,2023,3,0,11.5
RIZO99MS,HATMX,MAX,2023,4,0,21.8
RIZO99MS,HATMX,MAX,2023,5,0,24.3
RIZO99MS,HATMX,MAX,2023,6,0,29.9
RIZO99MS,HATMX,MAX,2023,7,0,28.6
RIZO99MS,HATMX,MAX,2023,8,0,31.3
RIZO99MS,HATMX,MAX,2023,9,0,24.8
RIZO99MS,HATMX,MAX,2023,10,0,17.8
RIZO99MS,HATMX,MAX,2023,11,0,12.2
RIZO99MS,HATMX,MAX,2023,12,0,5.9
RIZO99MS,HGRAV,AVG,2003,1,0, 
RIZO99MS,HGRAV,AVG,2003,2,0, 
RIZO99MS,HGRAV,AVG,2003,3,0, 
RIZO99MS,HGRAV,AVG,2003,4,0, 
RIZO99MS,HGRAV,AVG,2003,5,0,201.4
RIZO99MS,HGRAV,AVG,2003,6,0,231.3
RIZO99MS,HGRAV,AVG,2003,7,0,210.8
RIZO99MS,HGRAV,AVG,2003,8,0,157.2
RIZO99MS,HGRAV,AVG,2003,9,0,123.2
RIZO99MS,HGRAV,AVG,2003,10,0,47.1
RIZO99MS,HGRAV,AVG,2003,11,0,13
RIZO99MS,HGRAV,AVG,2003,12,0,10.7
RIZO99MS,HGRAV,AVG,2004,1,0,19.4
RIZO99MS,HGRAV,AVG,2004,2,0,40.1
RIZO99MS,HGRAV,AVG,2004,3,0,88.5
RIZO99MS,HGRAV,AVG,2004,4,0,182.3
RIZO99MS,HGRAV,AVG,2004,5,0,209
RIZO99MS,HGRAV,AVG,2004,6,0,196
RIZO99MS,HGRAV,AVG,2004,7,0,212.4
RIZO99MS,HGRAV,AVG,2004,8,0,173.5
RIZO99MS,HGRAV,AVG,2004,9,0,94.5
RIZO99MS,HGRAV,AVG,2004,10,0,48.9
RIZO99MS,HGRAV,AVG,2004,11,0,19.2
RIZO99MS,HGRAV,AVG,2004,12,0,8.3
RIZO99MS,HGRAV,AVG,2005,1,0,16.9
RIZO99MS,HGRAV,AVG,2005,2,0,57.6
RIZO99MS,HGRAV,AVG,2005,3,0,115.4
RIZO99MS,HGRAV,AVG,2005,4,0,156.8
RIZO99MS,HGRAV,AVG,2005,5,0,185.4
RIZO99MS,HGRAV,AVG,2005,6,0,245.5
RIZO99MS,HGRAV,AVG,2005,7,0,244
RIZO99MS,HGRAV,AVG,2005,8,0,154
RIZO99MS,HGRAV,AVG,2005,9,0,114.3
RIZO99MS,HGRAV,AVG,2005,10,0,63.8
RIZO99MS,HGRAV,AVG,2005,11,0,15.6
RIZO99MS,HGRAV,AVG,2005,12,0,12.3
RIZO99MS,HGRAV,AVG,2006,1,0,15.8
RIZO99MS,HGRAV,AVG,2006,2,0,51.9
RIZO99MS,HGRAV,AVG,2006,3,0,105.3
RIZO99MS,HGRAV,AVG,2006,4,0,169.1
RIZO99MS,HGRAV,AVG,2006,5,0,230.1
RIZO99MS,HGRAV,AVG,2006,6,0,272.9
RIZO99MS,HGRAV,AVG,2006,7,0,277.5
RIZO99MS,HGRAV,AVG,2006,8,0,165.5
RIZO99MS,HGRAV,AVG,2006,9,0,137.1
RIZO99MS,HGRAV,AVG,2006,10,0,47.3
RIZO99MS,HGRAV,AVG,2006,11,0,16.6
RIZO99MS,HGRAV,AVG,2006,12,0,10.1
RIZO99MS,HGRAV,AVG,2007,1,0,20.4
RIZO99MS,HGRAV,AVG,2007,2,0,67.1
RIZO99MS,HGRAV,AVG,2007,3,0,105.2
RIZO99MS,HGRAV,AVG,2007,4,0,165.9
RIZO99MS,HGRAV,AVG,2007,5,0,221.3
RIZO99MS,HGRAV,AVG,2007,6,0,271.2
RIZO99MS,HGRAV,AVG,2007,7,0,205.2
RIZO99MS,HGRAV,AVG,2007,8,0,205.1
RIZO99MS,HGRAV,AVG,2007,9,0,115.5
RIZO99MS,HGRAV,AVG,2007,10,0,42.9
RIZO99MS,HGRAV,AVG,2007,11,0,17
RIZO99MS,HGRAV,AVG,2007,12,0, 
RIZO99MS,HGRAV,AVG,2008,1,0, 
RIZO99MS,HGRAV,AVG,2008,2,0,30.9
RIZO99MS,HGRAV,AVG,2008,3,0,80.2
RIZO99MS,HGRAV,AVG,2008,4,0,159.4
RIZO99MS,HGRAV,AVG,2008,5,0,227.8
RIZO99MS,HGRAV,AVG,2008,6,0,249.5
RIZO99MS,HGRAV,AVG,2008,7,0,228.4
RIZO99MS,HGRAV,AVG,2008,8,0,153.6
RIZO99MS,HGRAV,AVG,2008,9,0,94.6
RIZO99MS,HGRAV,AVG,2008,10,0,47.3
RIZO99MS,HGRAV,AVG,2008,11,0,19.5
RIZO99MS,HGRAV,AVG,2008,12,0,8.4
RIZO99MS,HGRAV,AVG,2009,1,0,15.6
RIZO99MS,HGRAV,AVG,2009,2,0,44.1
RIZO99MS,HGRAV,AVG,2009,3,0,82.5
RIZO99MS,HGRAV,AVG,2009,4,0,195.8
RIZO99MS,HGRAV,AVG,2009,5,0,206
RIZO99MS,HGRAV,AVG,2009,6,0,195.9
RIZO99MS,HGRAV,AVG,2009,7,0,216.8
RIZO99MS,HGRAV,AVG,2009,8,0,192.3
RIZO99MS,HGRAV,AVG,2009,9,0,106.8
RIZO99MS,HGRAV,AVG,2009,10,0,43.6
RIZO99MS,HGRAV,AVG,2009,11,0,14.4
RIZO99MS,HGRAV,AVG,2009,12,0,7.6
RIZO99MS,HGRAV,AVG,2010,1,0,30.6
RIZO99MS,HGRAV,AVG,2010,2,0,40.2
RIZO99MS,HGRAV,AVG,2010,3,0,100.3
RIZO99MS,HGRAV,AVG,2010,4,0,152.3
RIZO99MS,HGRAV,AVG,2010,5,0,210.8
RIZO99MS,HGRAV,AVG,2010,6,0,196.5
RIZO99MS,HGRAV,AVG,2010,7,0,250
RIZO99MS,HGRAV,AVG,2010,8,0,166.5
RIZO99MS,HGRAV,AVG,2010,9,0,98.4
RIZO99MS,HGRAV,AVG,2010,10,0,63.7
RIZO99MS,HGRAV,AVG,2010,11,0,18.1
RIZO99MS,HGRAV,AVG,2010,12,0,11.2
RIZO99MS,HGRAV,AVG,2011,1,0,17.3
RIZO99MS,HGRAV,AVG,2011,2,0,65.4
RIZO99MS,HGRAV,AVG,2011,3,0,115.1
RIZO99MS,HGRAV,AVG,2011,4,0,185.4
RIZO99MS,HGRAV,AVG,2011,5,0,198.2
RIZO99MS,HGRAV,AVG,2011,6,0,252.2
RIZO99MS,HGRAV,AVG,2011,7,0,216.2
RIZO99MS,HGRAV,AVG,2011,8,0,171.9
RIZO99MS,HGRAV,AVG,2011,9,0,110.6
RIZO99MS,HGRAV,AVG,2011,10,0,55.3
RIZO99MS,HGRAV,AVG,2011,11,0,20.4
RIZO99MS,HGRAV,AVG,2011,12,0,8.6
RIZO99MS,HGRAV,AVG,2012,1,0,19.1
RIZO99MS,HGRAV,AVG,2012,2,0,56.7
RIZO99MS,HGRAV,AVG,2012,3,0,95.8
RIZO99MS,HGRAV,AVG,2012,4,0,168.9
RIZO99MS,HGRAV,AVG,2012,5,0,222
RIZO99MS,HGRAV,AVG,2012,6,0,225.7
RIZO99MS,HGRAV,AVG,2012,7,0,215.7
RIZO99MS,HGRAV,AVG,2012,8,0,150.7
RIZO99MS,HGRAV,AVG,2012,9,0,104.1
RIZO99MS,HGRAV,AVG,2012,10,0,42.6
RIZO99MS,HGRAV,AVG,2012,11,0,14.6
RIZO99MS,HGRAV,AVG,2012,12,0, 
RIZO99MS,HGRAV,AVG,2013,1,0,20.8
RIZO99MS,HGRAV,AVG,2013,2,0,47.3
RIZO99MS,HGRAV,AVG,2013,3,0,140.5
RIZO99MS,HGRAV,AVG,2013,4,0,156.9
RIZO99MS,HGRAV,AVG,2013,5,0,221
RIZO99MS,HGRAV,AVG,2013,6,0,240.3
RIZO99MS,HGRAV,AVG,2013,7,0,212.3
RIZO99MS,HGRAV,AVG,2013,8,0,186.4
RIZO99MS,HGRAV,AVG,2013,9,0,117.3
RIZO99MS,HGRAV,AVG,2013,10,0,42.1
RIZO99MS,HGRAV,AVG,2013,11,0,16.7
RIZO99MS,HGRAV,AVG,2013,12,0,9.3
RIZO99MS,HGRAV,AVG,2014,1,0,28.3
RIZO99MS,HGRAV,AVG,2014,2,0,32.1
RIZO99MS,HGRAV,AVG,2014,3,0,97.5
RIZO99MS,HGRAV,AVG,2014,4,0,191.4
RIZO99MS,HGRAV,AVG,2014,5,0,195.9
RIZO99MS,HGRAV,AVG,2014,6,0,192
RIZO99MS,HGRAV,AVG,2014,7,0,244.4
RIZO99MS,HGRAV,AVG,2014,8,0,172.8
RIZO99MS,HGRAV,AVG,2014,9,0,123.1
RIZO99MS,HGRAV,AVG,2014,10,0,53
RIZO99MS,HGRAV,AVG,2014,11,0,16.9
RIZO99MS,HGRAV,AVG,2014,12,0,11.8
RIZO99MS,HGRAV,AVG,2015,1,0,14.6
RIZO99MS,HGRAV,AVG,2015,2,0,39.7
RIZO99MS,HGRAV,AVG,2015,3,0,88.8
RIZO99MS,HGRAV,AVG,2015,4,0,140.2
RIZO99MS,HGRAV,AVG,2015,5,0,193.4
RIZO99MS,HGRAV,AVG,2015,6,0,243.8
RIZO99MS,HGRAV,AVG,2015,7,0,210.2
RIZO99MS,HGRAV,AVG,2015,8,0,219
RIZO99MS,HGRAV,AVG,2015,9,0,105.3
RIZO99MS,HGRAV,AVG,2015,10,0,67.1
RIZO99MS,HGRAV,AVG,2015,11,0,19.7
RIZO99MS,HGRAV,AVG,2015,12,0,11
RIZO99MS,HGRAV,AVG,2016,1,0,20.3
RIZO99MS,HGRAV,AVG,2016,2,0,37.9
RIZO99MS,HGRAV,AVG,2016,3,0,92.5
RIZO99MS,HGRAV,AVG,2016,4,0,150.6
RIZO99MS,HGRAV,AVG,2016,5,0,254.6
RIZO99MS,HGRAV,AVG,2016,6,0,236.9
RIZO99MS,HGRAV,AVG,2016,7,0,197.1
RIZO99MS,HGRAV,AVG,2016,8,0,154.7
RIZO99MS,HGRAV,AVG,2016,9,0,114.8
RIZO99MS,HGRAV,AVG,2016,10,0,43.2
RIZO99MS,HGRAV,AVG,2016,11,0,15.3
RIZO99MS,HGRAV,AVG,2016,12,0,9.1
RIZO99MS,HGRAV,AVG,2017,1,0,18.4
RIZO99MS,HGRAV,AVG,2017,2,0,44.9
RIZO99MS,HGRAV,AVG,2017,3,0,87.6
RIZO99MS,HGRAV,AVG,2017,4,0,137.2
RIZO99MS,HGRAV,AVG,2017,5,0,240.3
RIZO99MS,HGRAV,AVG,2017,6,0,227
RIZO99MS,HGRAV,AVG,2017,7,0,198.5
RIZO99MS,HGRAV,AVG,2017,8,0,171
RIZO99MS,HGRAV,AVG,2017,9,0,85.9
RIZO99MS,HGRAV,AVG,2017,10,0,43.5
RIZO99MS,HGRAV,AVG,2017,11,0,16.6
RIZO99MS,HGRAV,AVG,2017,12,0,9.6
RIZO99MS,HGRAV,AVG,2018,1,0,14.5
RIZO99MS,HGRAV,AVG,2018,2,0,52.2
RIZO99MS,HGRAV,AVG,2018,3,0,106.8
RIZO99MS,HGRAV,AVG,2018,4,0,152.5
RIZO99MS,HGRAV,AVG,2018,5,0,277.4
RIZO99MS,HGRAV,AVG,2018,6,0,259.1
RIZO99MS,HGRAV,AVG,2018,7,0,229.6
RIZO99MS,HGRAV,AVG,2018,8,0,178
RIZO99MS,HGRAV,AVG,2018,9,0,125.5
RIZO99MS,HGRAV,AVG,2018,10,0, 
RIZO99MS,HGRAV,AVG,2018,11,0, 
RIZO99MS,HGRAV,AVG,2018,12,0, 
RIZO99MS,HGRAV,AVG,2019,1,0,19.9
RIZO99MS,HGRAV,AVG,2019,2,0,43.9
RIZO99MS,HGRAV,AVG,2019,3,0,96.2
RIZO99MS,HGRAV,AVG,2019,4,0,201.8
RIZO99MS,HGRAV,AVG,2019,5,0,202.7
RIZO99MS,HGRAV,AVG,2019,6,0,271.2
RIZO99MS,HGRAV,AVG,2019,7,0,203.3
RIZO99MS,HGRAV,AVG,2019,8,0,196
RIZO99MS,HGRAV,AVG,2019,9,0,125.1
RIZO99MS,HGRAV,AVG,2019,10,0,48.3
RIZO99MS,HGRAV,AVG,2019,11,0,14.2
RIZO99MS,HGRAV,AVG,2019,12,0,9.2
RIZO99MS,HGRAV,AVG,2020,1,0,11.9
RIZO99MS,HGRAV,AVG,2020,2,0,38.1
RIZO99MS,HGRAV,AVG,2020,3,0,106.4
RIZO99MS,HGRAV,AVG,2020,4,0,159.1
RIZO99MS,HGRAV,AVG,2020,5,0,223.5
RIZO99MS,HGRAV,AVG,2020,6,0,233.6
RIZO99MS,HGRAV,AVG,2020,7,0,217
RIZO99MS,HGRAV,AVG,2020,8,0,185.4
RIZO99MS,HGRAV,AVG,2020,9,0,115.7
RIZO99MS,HGRAV,AVG,2020,10,0,48.2
RIZO99MS,HGRAV,AVG,2020,11,0,16.2
RIZO99MS,HGRAV,AVG,2020,12,0,8.9
RIZO99MS,HGRAV,AVG,2021,1,0,16.3
RIZO99MS,HGRAV,AVG,2021,2,0,47.5
RIZO99MS,HGRAV,AVG,2021,3,0,99.3
RIZO99MS,HGRAV,AVG,2021,4,0,147.1
RIZO99MS,HGRAV,AVG,2021,5,0,179.7
RIZO99MS,HGRAV,AVG,2021,6,0,267.3
RIZO99MS,HGRAV,AVG,2021,7,0,250.9
RIZO99MS,HGRAV,AVG,2021,8,0,139
RIZO99MS,HGRAV,AVG,2021,9,0,111.7
RIZO99MS,HGRAV,AVG,2021,10,0,64.3
RIZO99MS,HGRAV,AVG,2021,11,0,17.2
RIZO99MS,HGRAV,AVG,2021,12,0,13.2
RIZO99MS,HGRAV,AVG,2022,1,0,17.6
RIZO99MS,HGRAV,AVG,2022,2,0,46.2
RIZO99MS,HGRAV,AVG,2022,3,0,134.5
RIZO99MS,HGRAV,AVG,2022,4,0,176
RIZO99MS,HGRAV,AVG,2022,5,0,209.5
RIZO99MS,HGRAV,AVG,2022,6,0,254.7
RIZO99MS,HGRAV,AVG,2022,7,0,234.3
RIZO99MS,HGRAV,AVG,2022,8,0,197.4
RIZO99MS,HGRAV,AVG,2022,9,0,110.5
RIZO99MS,HGRAV,AVG,2022,10,0,46.7
RIZO99MS,HGRAV,AVG,2022,11,0,14.3
RIZO99MS,HGRAV,AVG,2022,12,0,10.7
RIZO99MS,HGRAV,AVG,2023,1,0,12.6
RIZO99MS,HGRAV,AVG,2023,2,0,42.3
RIZO99MS,HGRAV,AVG,2023,3,0,88.5
RIZO99MS,HGRAV,AVG,2023,4,0,166.5
RIZO99MS,HGRAV,AVG,2023,5,0,255.3
RIZO99MS,HGRAV,AVG,2023,6,0,284.3
RIZO99MS,HGRAV,AVG,2023,7,0,218.9
RIZO99MS,HGRAV,AVG,2023,8,0,166.4
RIZO99MS,HGRAV,AVG,2023,9,0,144.4
RIZO99MS,HGRAV,AVG,2023,10,0,41.7
RIZO99MS,HGRAV,AVG,2023,11,0,17.3
RIZO99MS,HGRAV,AVG,2023,12,0,7.3
RIZO99MS,HPRAB,SUM,2008,1,0, 
RIZO99MS,HPRAB,SUM,2008,2,0, 
RIZO99MS,HPRAB,SUM,2008,3,0, 
RIZO99MS,HPRAB,SUM,2008,4,0, 
RIZO99MS,HPRAB,SUM,2008,5,0, 
RIZO99MS,HPRAB,SUM,2008,6,0, 
RIZO99MS,HPRAB,SUM,2008,7,0, 
RIZO99MS,HPRAB,SUM,2008,8,0, 
RIZO99MS,HPRAB,SUM,2008,9,0, 
RIZO99MS,HPRAB,SUM,2008,10,0, 
RIZO99MS,HPRAB,SUM,2008,11,0, 
RIZO99MS,HPRAB,SUM,2008,12,0, 
RIZO99MS,HPRAB,SUM,2009,1,0, 
RIZO99MS,HPRAB,SUM,2009,2,0, 
RIZO99MS,HPRAB,SUM,2009,3,0,27.2
RIZO99MS,HPRAB,SUM,2009,4,0, 
RIZO99MS,HPRAB,SUM,2009,5,0, 
RIZO99MS,HPRAB,SUM,2009,6,0, 
RIZO99MS,HPRAB,SUM,2009,7,0,119.2
RIZO99MS,HPRAB,SUM,2009,8,0,67.9
RIZO99MS,HPRAB,SUM,2009,9,0,78.7
RIZO99MS,HPRAB,SUM,2009,10,0,106.5
RIZO99MS,HPRAB,SUM,2009,11,0,54.2
RIZO99MS,HPRAB,SUM,2009,12,0, 
RIZO99MS,HPRAB,SUM,2010,1,0, 
RIZO99MS,HPRAB,SUM,2010,2,0, 
RIZO99MS,HPRAB,SUM,2010,3,0, 
RIZO99MS,HPRAB,SUM,2010,4,0,31.6
RIZO99MS,HPRAB,SUM,2010,5,0,58.3
RIZO99MS,HPRAB,SUM,2010,6,0,97.7
RIZO99MS,HPRAB,SUM,2010,7,0, 
RIZO99MS,HPRAB,SUM,2010,8,0, 
RIZO99MS,HPRAB,SUM,2010,9,0, 
RIZO99MS,HPRAB,SUM,2010,10,0, 
RIZO99MS,HPRAB,SUM,2010,11,0, 
RIZO99MS,HPRAB,SUM,2010,12,0, 
RIZO99MS,HPRAB,SUM,2011,1,0, 
RIZO99MS,HPRAB,SUM,2011,2,0,29.1
RIZO99MS,HPRAB,SUM,2011,3,0,27.3
RIZO99MS,HPRAB,SUM,2011,4,0,24.3
RIZO99MS,HPRAB,SUM,2011,5,0, 
RIZO99MS,HPRAB,SUM,2011,6,0, 
RIZO99MS,HPRAB,SUM,2011,7,0, 
RIZO99MS,HPRAB,SUM,2011,8,0,65.1
RIZO99MS,HPRAB,SUM,2011,9,0, 
RIZO99MS,HPRAB,SUM,2011,10,0,56.2
RIZO99MS,HPRAB,SUM,2011,11,0,39.2
RIZO99MS,HPRAB,SUM,2011,12,0,99.8
RIZO99MS,HPRAB,SUM,2012,1,0, 
RIZO99MS,HPRAB,SUM,2012,2,0,46.9
RIZO99MS,HPRAB,SUM,2012,3,0,51.8
RIZO99MS,HPRAB,SUM,2012,4,0,47.1
RIZO99MS,HPRAB,SUM,2012,5,0,84.7
RIZO99MS,HPRAB,SUM,2012,6,0,113.2
RIZO99MS,HPRAB,SUM,2012,7,0,70.3
RIZO99MS,HPRAB,SUM,2012,8,0, 
RIZO99MS,HPRAB,SUM,2012,9,0,54.4
RIZO99MS,HPRAB,SUM,2012,10,0, 
RIZO99MS,HPRAB,SUM,2012,11,0, 
RIZO99MS,HPRAB,SUM,2012,12,0, 
RIZO99MS,HPRAB,SUM,2013,1,0,44.1
RIZO99MS,HPRAB,SUM,2013,2,0,42.4
RIZO99MS,HPRAB,SUM,2013,3,0,14.8
RIZO99MS,HPRAB,SUM,2013,4,0,51.1
RIZO99MS,HPRAB,SUM,2013,5,0,63.6
RIZO99MS,HPRAB,SUM,2013,6,0,19.6
